Type,Mapping ID,Area,Entity,Sub Entity,Endpoint A,Endpoint B,Edge Label,Document,Standard,Requirement ID,Requirement Text,Area,Mapped_Count
Node,N-0116,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2056,"If the EVCC is required to be backwards compatible to ISO 15118-2, it shall additionally support the certificate profiles defined in ISO 15118-2.",,200
Node,N-0117,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2060,"If the EVCC is required to be backwards compatible to ISO 15118-2, it shall include the necessary extensions, as required by the ISO 15118-2, in the ClientHello message.",,200
Node,N-0118,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2062,"If the EVCC is required to be backwards compatible to ISO 15118-2, it shall include the version 0x0303 for TLS 1.2 in the supported_versions extension.",,200
Node,N-0119,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2063,"If the EVCC wants/prefers to setup and utilize ISO 15118-2 communications, it shall omit sending supported_versions extension.",,200
Node,N-0120,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2068,"The EVCC shall abort the handshake, if a downgrade is detected in the server’s random value according to IETF RFC 8446.",,200
Node,N-0121,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-077,The EVCC shall use a source port V2G_SRC_TCP_DATA as defined in Table 10.,,200
Node,N-0122,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2481,"Unless specified otherwise, the EVCC shall use big-endian order for all bit strings and calculations specified by this subclause and the subclauses within.",,200
Node,N-0123,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2678,The EVCC shall consider the CertificateInstalaltionRes as invalid if the decrypted data does not contain 7 zeros in the most significant 7 bits.,,200
Node,N-0124,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2511,The EVCC’s TPM 2.0 shall contain a storage key pair. The storage key pair in the EVCC’s TPM shall use the storage key profile from Table 19 for the default ECC algorithm (see,,200
Node,N-0125,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2274,"If PLC communication according to ISO 15118-3 is applied, the SDP client in the EVCC shall only accept SDP response messages with the payload type SDPResponsePayloadID (see Table 14).",,200
Node,N-0126,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2278,"If wireless communication according to ISO 15118-8 is applied, the SDP client in the EVCC shall only accept SDP response messages with the payload type SDPResponseWirelessPayloadID (see Table 14).",,200
Node,N-0127,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2281,"If an EVCC cannot provide data for the EVID, the EVID shall be set to ""ZZ00000""",,200
Node,N-0128,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-167,"Each entry in the list of supported EVCC protocols shall include the ProtocolNamespace, the VersionNumberMajor and VersionNumberMinor, the unique SchemaID dynamically assigned by the EVCC and the priority of the protocol entry. The priority in the EVCC request message enables the EVCC to announce the preferred application layer protocol where priority equal to ""1"" indicates the highest priority and priority equal to ""20"" indicates the lowest priority. The number of protocols included in the requ",,200
Node,N-0129,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-1839,"In scheduled control mode, any pause period initiated by the EVCC shall be indicated as zero power period in the currently applied EVPowerProfile, sent in the latest PowerDeliveryReq with ChargeProgress set to ""Start"", ""Standby"", ""Stop"" or ""Pause"". A ""zero power"" period in an EVPowerProfile does not require a standby to be initiated. Only if a standby is requested by the EVCC shall the applied EVPowerProfile indicate this accordingly.",,200
Node,N-0130,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-4000,"If EVCC is using ServiceName = DC_ACDP, the following requirements are not applicable:",,200
Node,N-0131,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-1765,"If the EVCC wants to change the energy transfer parameters, it shall use the schedule renegotiation mechanism defined in this document.",,200
Node,N-0132,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2636,The EVCC should securely store the hash generated by,,200
Node,N-0133,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2556,The EVCC should discard the hash generated by,,200
Node,N-0134,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2557,The EVCC should securely store the hash generated by,,200
Node,N-0135,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2637,The EVCC should securely store the hash generated by,,200
Node,N-0136,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2639,The EVCC should discard the hash generated by,,200
Node,N-0137,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2559,The EVCC should check that the hash value calculated by,,200
Node,N-0138,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-1194,"To enter a standby period, the EVCC shall stop charging (no current drawn by EV) before sending a PowerDeliveryReq message with ChargeProgress set to ""Standby"".",,200
Node,N-0139,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2642,"In case scheduled control mode was selected, if there is no DepartureTime information available, the EVCC shall not include this message element in the ScheduleExchangeReq message.",,200
Node,N-0140,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2175,"An EVCC shall set MaximumSupportingPoints to the maximum number of elements of PowerScheduleEntry, PriceRule and PriceLevelScheduleEntries it supports.",,200
Node,N-0141,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2122,"If DC was selected as the energy transfer mode, the first PowerScheduleEntry in the ScheduleExchangeRes is set to 0W and GoToPause is set to TRUE, the EVCC shall skip DC_CableCheck and DC_PreCharge and directly send a PowerDeliveryReq with ChargeProgress set to Pause.",,200
Node,N-0142,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2123,"If the EVCC wants to start with a pause, after having received ScheduleExchangeRes, the EVCC shall send a PowerDeliveryReq with ChargeProgress set to Stop.",,200
Node,N-0143,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-1068,"In scheduled control mode, any standby period initiated by the EVCC shall be indicated as zero power period in the currently applied EVPowerProfile, sent in the latest PowerDeliveryReq with ChargeProgress set to ""Start"", ""Standby"", ""Stop"" or ""Pause"". A ""zero power"" period in an EVPowerProfile does not require a pause to be initiated. Only if a pause is requested by the EVCC shall the applied EVPowerProfile indicate this accordingly.",,200
Node,N-0144,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2648,The EVCC shall ensure that the signature covers the SignedInstallationData element.,,200
Node,N-0145,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2649,"If any of the aforementioned fails, the EVCC shall regard the received message as invalid, and discard the message. Otherwise, the EVCC shall continue processing the data received in SignedInstallationData.",,200
Node,N-0146,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2572,"The EVCC shall check that the most significant byte (1st byte from left) of DHPublicKey in SignedInstallationData is set to 0x04. If the most significant byte of DHPublicKey is not set to 0x04, the EVCC shall regard the received message as invalid, and discard the message. Otherwise, the EVCC shall continue processing the data received in SignedInstallationData.",,200
Node,N-0147,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2573,"When the EVCC receives the parameter ECDHCurve (in SignedInstallationData) set to ""SECP521"", it shall check that the received DHPublicKey (in SignedInstallationData) is 133 bytes. If the received DHPublicKey is not 133 bytes, the EVCC shall regard the received message as invalid, and discard the message. Otherwise, the EVCC shall continue processing the data received in SignedInstallationData.",,200
Node,N-0148,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2574,"When the EVCC receives the parameter ECDHCurve (in SignedInstallationData) set to ""X448"", it shall check that the received DHPublicKey (in SignedInstallationData) is 57 bytes. If the received DHPublicKey is not 57 bytes, the EVCC shall regard the",,200
Node,N-0149,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2706,When the EVCC receives the parameter ECDHCurve (in SignedInstallationData) set to the default ECC algorithm according to,,200
Node,N-0150,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2707,"Upon reception of SignedInstallationData, the EVCC shall check that the received encrypted contract key uses the ECC algorithm in accordance with the configuration parameter",,200
Node,N-0151,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-1081,"If the EVCC wants to receive the MeterInfo element, the EVCC shall set the parameter MeterInfoRequested to TRUE in the ChargeLoopReq, depending on the charging services on V2GTP payload type EXI encoded V2G messages.",,200
Node,N-0152,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-776,"The EVCC shall send the same value of SelectedScheduleTupleID, as it sent it in the PowerDeliveryReq.",,200
Node,N-0153,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-5008,To start the pairing process the EVCC shall send a WPT_PairingReq message.,,200
Node,N-0154,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-5012,"If the EVCC has identified a pairing code it shall send a WPT_PairingReq message with the parameter ObservedIDCode set to the pairing identification code and the EVProcessing parameter set to ""Finished"".",,200
Node,N-0155,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-5019,The EVCC shall send the WPT_ChargeParameterDiscoveryReq message with the elements of the message set according to the technical characteristics of the EV device.,,200
Node,N-0156,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-4013,"In case of an EV error the EVCC shall send a ACDP_SystemStatusReq message with Parameter ""EV_Status_ReadyToCharge = FALSE"" and all EV parameters representing the current EV (error) status and the EVCC shall execute normal shut down of the charging process according to Figure 92.",,200
Node,N-0157,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-4015,"The EVCC shall ignore to process the parameters provided by the ACDP_SystemStatusRes message when the ""ResponseCode = FAILED"". 8.3.4.7.8.5 Usage of ACDP_SystemStatusReq/Res on EVCC error",,200
Node,N-0158,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2681,"If EVMaximumV2XEnergyRequest and EVMinimumV2XEnergyRequest are sent by the EVCC, they always need to be sent together.",,200
Node,N-0159,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-2682,"If the EVCC provides EVMaximumV2XEnergyRequest and EVMinimumV2XEnergyRequest, EVMinimumEnergyRequest shall be less than or equal to EVMinimumV2XEnergyRequest, which shall be less than or equal to EVMaximumV2XEnergyRequest, which shall be less than or equal to EVMaximumEnergyRequest. Scheduled_SEReqControlModeType This type contains all elements of the ScheduleExchangeReq message that are only required in case the control mode Scheduled is chosen.",,200
Node,N-0160,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-1648,"If the EVCC selected the service parameter MobilityNeedsMode set to 2 and the EVCC receives a ScheduleExchangeRes with DepartureTime, TargetSOC or MinimumSOC in Dynamic_SEResControlMode, and if the EVCC accepts this DepartureTime, Dynamic_SEResControlModeType DepartureTime MinimumSOC TargetSOC AbsolutePriceSchedule PriceLevelSchedule",,200
Node,N-0161,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-1649,"If the EVCC selected the service parameter MobilityNeedsMode set to 2 and the EVCC receives a ScheduleExchangeRes with DepartureTime, TargetSOC or MinimumSOC in Dynamic_SEResControlMode, and if the EV cannot accept this DepartureTime, TargetSOC or MinimumSOC, e.g. for internal reasons, the EVCC shall send different values in the subsequent ChargeLoopReq than the values in the ScheduleExchangeRes.",,200
Node,N-0162,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-298,"If the EVCC is not capable of comparing different ScheduleTuple elements or comparison fails, the EVCC shall choose the default ScheduleTuple according to",,200
Node,N-0163,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-1562,The sum of the individual time intervals described in the PowerSchedule and PowerSchedule for Discharge (refer to 8.3.5.3.19) and PriceSchedule provided in the ScheduleExchangeRes message should match the period of time indicated by the EVCC in the message element DepartureTime of the ScheduleExchangeReq message.,,200
Node,N-0164,Z1: EV Domain,EVCC,EVCC (general),,,,ISO 15118-20,ISO,V2G20-1563,"If the EVCC did not provide a DepartureTime Target Setting (refer to 8.3.4.4.2.2 and 8.3.5.4.1) in the ScheduleExchangeReq message, the sum of the individual time intervals described in the PowerSchedule and PriceSchedule provided in the ScheduleExchangeRes message, shall be greater or equal to 24 h.",,200
